problems/15_1_100_1000.txt;15;1;0;1;88.02;300.00;2505.00;0.103000;19.1
problems/15_1_100_1000.txt;15;1;0;1;88.02;300.00;2505.00;0.084000;19.1
problems/15_1_100_1000.txt;15;1;0;1;88.02;300.00;2505.00;0.083000;19.1
problems/15_1_100_1000.txt;15;2;0;1;100.00;290.00;1000000000000000000000.00;0.075000;14.7
problems/15_1_100_1000.txt;15;2;0;1;100.00;290.00;1000000000000000000000.00;0.072000;14.7
problems/15_1_100_1000.txt;15;2;1;1;100.00;290.00;300.00;0.084000;14.7
problems/10_1_100_1000.txt;10;2;1;1;100.00;487.80;497.00;0.047000;20.0
problems/15_1_100_1000.txt;15;2;1;1;100.00;290.00;300.00;0.086000;14.7
